date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:44:11	17311/17311	U--MCZ	200	updated ('OK')	text/html	etag:%224e4a4984f5a4f67a60ef31766234fc28-ssl-df%22	https://htmx.org/examples/modal-custom/	C:/websites/htmx/htmx.org/examples/modal-custom/index.html	(from https://htmx.org/examples/)
19:44:12	15240/15240	U--MCZ	200	updated ('OK')	text/html	etag:%22f9178a82f66232564a639690195daeb9-ssl-df%22	https://htmx.org/examples/modal-bootstrap/	C:/websites/htmx/htmx.org/examples/modal-bootstrap/index.html	(from https://htmx.org/examples/)
19:44:12	15315/15315	U--MCZ	200	updated ('OK')	text/html	etag:%226fb767f7bee8a5e784386fc4aac4ab63-ssl-df%22	https://htmx.org/examples/tabs-hateoas/	C:/websites/htmx/htmx.org/examples/tabs-hateoas/index.html	(from https://htmx.org/examples/)
19:44:13	12650/12650	U--MCZ	200	updated ('OK')	text/html	etag:%22f63dea2f2d6c818b17dfd05697106eb0-ssl-df%22	https://htmx.org/examples/tabs-hyperscript/	C:/websites/htmx/htmx.org/examples/tabs-hyperscript/index.html	(from https://htmx.org/examples/)
19:44:13	7350/7350	U--MCZ	200	updated ('OK')	text/html	etag:%223a7844d57320bd34942df9af960a68de-ssl-df%22	https://htmx.org/examples/keyboard-shortcuts/	C:/websites/htmx/htmx.org/examples/keyboard-shortcuts/index.html	(from https://htmx.org/examples/)
19:44:13	28226/28226	U--MCZ	200	updated ('OK')	text/html	etag:%22701459b10663a9cb40ced4a94d645c4f-ssl-df%22	https://htmx.org/examples/update-other-content/	C:/websites/htmx/htmx.org/examples/update-other-content/index.html	(from https://htmx.org/examples/)
19:44:14	10462/10462	U--MCZ	200	updated ('OK')	text/html	etag:%2296c4dfe6f8761599d18829da9747a0fa-ssl-df%22	https://htmx.org/migration-guide-hotwire-turbo/	C:/websites/htmx/htmx.org/migration-guide-hotwire-turbo/index.html	(from https://htmx.org/examples/)
19:44:14	5758/5758	U--M-Z	200	updated ('OK')	text/html	etag:%223348b9e185ea2b3efac7482d93b387a9-ssl-df%22	https://htmx.org/posts/2023-04-11-htmx-1-9-0-is-released/	C:/websites/htmx/htmx.org/posts/2023-04-11-htmx-1-9-0-is-released/index.html	(from https://htmx.org/talk/)
19:44:14	5620/5620	---MCZ	200	added ('OK')	text/html	etag:%221dee1eb4288ce6809427c71fd8c42e28-ssl-df%22	https://htmx.org/posts/2023-07-14-htmx-1-9-3-is-released/	C:/websites/htmx/htmx.org/posts/2023-07-14-htmx-1-9-3-is-released/index.html	(from https://htmx.org/talk/)
19:44:14	4718/4718	U--MCZ	200	updated ('OK')	text/html	etag:%22d6f9582c4e363a90954428fb7bee5ff6-ssl-df%22	https://htmx.org/posts/2023-03-02-htmx-1-8-6-is-released/	C:/websites/htmx/htmx.org/posts/2023-03-02-htmx-1-8-6-is-released/index.html	(from https://htmx.org/talk/)
19:44:15	5189/5189	U--MCZ	200	updated ('OK')	text/html	etag:%229ffbb1b3a3eaf21792186b16d8731452-ssl-df%22	https://htmx.org/posts/2023-01-17-htmx-1-8-5-is-released/	C:/websites/htmx/htmx.org/posts/2023-01-17-htmx-1-8-5-is-released/index.html	(from https://htmx.org/talk/)
19:44:16	4832/4832	U--MCZ	200	updated ('OK')	text/html	etag:%226637f572152a90d24e570b59d8c56634-ssl-df%22	https://htmx.org/posts/2022-11-04-htmx-1-8-3-is-released/	C:/websites/htmx/htmx.org/posts/2022-11-04-htmx-1-8-3-is-released/index.html	(from https://htmx.org/talk/)
19:44:16	5086/5086	U--MCZ	200	updated ('OK')	text/html	etag:%225b2500d0a9e5e7921ae7e745180ce2cf-ssl-df%22	https://htmx.org/posts/2022-10-11-htmx-1-8-1-is-released/	C:/websites/htmx/htmx.org/posts/2022-10-11-htmx-1-8-1-is-released/index.html	(from https://htmx.org/talk/)
19:44:16	7049/7049	U--MCZ	200	updated ('OK')	text/html	etag:%22bd767693cf82b8d1a22253c280c87b5e-ssl-df%22	https://htmx.org/posts/2022-07-12-htmx-1-8-0-is-released/	C:/websites/htmx/htmx.org/posts/2022-07-12-htmx-1-8-0-is-released/index.html	(from https://htmx.org/talk/)
19:44:17	7167/7167	U--MCZ	200	updated ('OK')	text/html	etag:%226a616635d4937395ebee382774b6bd48-ssl-df%22	https://htmx.org/posts/2022-02-22-htmx-1-7-0-is-released/	C:/websites/htmx/htmx.org/posts/2022-02-22-htmx-1-7-0-is-released/index.html	(from https://htmx.org/talk/)
19:44:18	5989/5989	U--MCZ	200	updated ('OK')	text/html	etag:%22406fd3bcadb1edd733ad1c8633fad6c0-ssl-df%22	https://htmx.org/posts/2021-11-22-htmx-1-6-1-is-released/	C:/websites/htmx/htmx.org/posts/2021-11-22-htmx-1-6-1-is-released/index.html	(from https://htmx.org/talk/)
19:44:19	4828/4828	U--M-Z	200	updated ('OK')	text/html	etag:%223a1ae5e6ca8a2a0de3acf773a409e6f6-ssl-df%22	https://htmx.org/posts/2021-3-6-htmx-1-3-0-is-released/	C:/websites/htmx/htmx.org/posts/2021-3-6-htmx-1-3-0-is-released/index.html	(from https://htmx.org/talk/)
19:44:19	5462/5462	U--MCZ	200	updated ('OK')	text/html	etag:%2255e4f837e96adfaaa4d663cde50c77cd-ssl-df%22	https://htmx.org/posts/2021-7-12-htmx-1-5-0-is-released/	C:/websites/htmx/htmx.org/posts/2021-7-12-htmx-1-5-0-is-released/index.html	(from https://htmx.org/talk/)
19:44:19	5486/5486	U--MCZ	200	updated ('OK')	text/html	etag:%226ebeb16b130c8d1567bda2e207f7db89-ssl-df%22	https://htmx.org/posts/2021-10-02-htmx-1-6-0-is-released/	C:/websites/htmx/htmx.org/posts/2021-10-02-htmx-1-6-0-is-released/index.html	(from https://htmx.org/talk/)
19:44:19	6511/6511	U--MCZ	200	updated ('OK')	text/html	etag:%2242c6d9cf0cd18c1c1913abe3e6db8cbf-ssl-df%22	https://htmx.org/posts/2021-5-25-htmx-1-4-0-is-released/	C:/websites/htmx/htmx.org/posts/2021-5-25-htmx-1-4-0-is-released/index.html	(from https://htmx.org/talk/)
19:44:20	5897/5897	U--MCZ	200	updated ('OK')	text/html	etag:%22d45c9dfa787bd187da3e1e2561ed370b-ssl-df%22	https://htmx.org/posts/2021-2-13-htmx-1-2-0-is-released/	C:/websites/htmx/htmx.org/posts/2021-2-13-htmx-1-2-0-is-released/index.html	(from https://htmx.org/talk/)
19:44:20	6608/6608	U--MCZ	200	updated ('OK')	text/html	etag:%223a34c5a992dcf4c57ab77bb90c0530ab-ssl-df%22	https://htmx.org/posts/2021-1-6-htmx-1-1-0-is-released/	C:/websites/htmx/htmx.org/posts/2021-1-6-htmx-1-1-0-is-released/index.html	(from https://htmx.org/talk/)
19:44:20	8131/8131	U--MCZ	200	updated ('OK')	text/html	etag:%2238bae357221f1a218120a8dd51ea821e-ssl-df%22	https://htmx.org/posts/2020-11-24-htmx-1-0-0-is-released/	C:/websites/htmx/htmx.org/posts/2020-11-24-htmx-1-0-0-is-released/index.html	(from https://htmx.org/talk/)
19:44:20	3378/3378	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%228d80b819a8230cecbd7f71e3028763a6-ssl-df%22	https://htmx.org/attributes/hx-swap	C:/websites/htmx/htmx.org/attributes/hx-swap.38.delayed	(from https://htmx.org/examples/animations/)
19:44:21	4555/4555	U--M-Z	200	updated ('OK')	text/html	etag:%22d2380b0b8b64a46a807434d85c19c9e2-ssl-df%22	https://htmx.org/posts/2020-9-30-htmx-0-2-0-is-released/	C:/websites/htmx/htmx.org/posts/2020-9-30-htmx-0-2-0-is-released/index.html	(from https://htmx.org/talk/)
19:44:22	5056/5056	U--MCZ	200	updated ('OK')	text/html	etag:%22e048ced2d880371618335445f4755c2f-ssl-df%22	https://htmx.org/posts/2020-11-16-htmx-0-4-0-is-released/	C:/websites/htmx/htmx.org/posts/2020-11-16-htmx-0-4-0-is-released/index.html	(from https://htmx.org/talk/)
19:44:22	5468/5468	U--MCZ	200	updated ('OK')	text/html	etag:%22834831efc23535a1f35974c96bf163bd-ssl-df%22	https://htmx.org/posts/2020-10-27-htmx-0-3-0-is-released/	C:/websites/htmx/htmx.org/posts/2020-10-27-htmx-0-3-0-is-released/index.html	(from https://htmx.org/talk/)
19:44:22	5914/5914	U--MCZ	200	updated ('OK')	text/html	etag:%2288377a9aa539c0792d2309092355f1dc-ssl-df%22	https://htmx.org/posts/2020-9-18-htmx-0-1-0-is-released/	C:/websites/htmx/htmx.org/posts/2020-9-18-htmx-0-1-0-is-released/index.html	(from https://htmx.org/talk/)
19:44:23	4514/4514	U--MCZ	200	updated ('OK')	text/html	etag:%2244becb0d0e2e9075bbfa3efabb31f51a-ssl-df%22	https://htmx.org/posts/2020-7-8-htmx-0-0-8-is-released/	C:/websites/htmx/htmx.org/posts/2020-7-8-htmx-0-0-8-is-released/index.html	(from https://htmx.org/talk/)
19:44:24	5678/5678	U--MCZ	200	updated ('OK')	text/html	etag:%222bca4a16a6a14c2e37e0c64be3caade7-ssl-df%22	https://htmx.org/posts/2020-6-30-htmx-0-0-7-is-released/	C:/websites/htmx/htmx.org/posts/2020-6-30-htmx-0-0-7-is-released/index.html	(from https://htmx.org/talk/)
19:44:24	6281/6281	U--MCZ	200	updated ('OK')	text/html	etag:%22f9df7bade9c14527be8b6fa0e70e8cfb-ssl-df%22	https://htmx.org/posts/2020-6-20-htmx-0-0-6-is-released/	C:/websites/htmx/htmx.org/posts/2020-6-20-htmx-0-0-6-is-released/index.html	(from https://htmx.org/talk/)
19:44:25	8163/8163	U--MCZ	200	updated ('OK')	text/html	etag:%22c360e07c8d65f343c76ad3db7e15ccc1-ssl-df%22	https://htmx.org/posts/2020-5-24-htmx-0-0-4-is-released/	C:/websites/htmx/htmx.org/posts/2020-5-24-htmx-0-0-4-is-released/index.html	(from https://htmx.org/talk/)
19:44:25	5846/5846	U--MCZ	200	updated ('OK')	text/html	etag:%22f188a09fc1b8350d700acfa0d736207c-ssl-df%22	https://htmx.org/posts/2020-5-17-kutty-er-htmx-0-0-3-is-released/	C:/websites/htmx/htmx.org/posts/2020-5-17-kutty-er-htmx-0-0-3-is-released/index.html	(from https://htmx.org/talk/)
19:44:26	21747/21747	U--M-Z	200	updated ('OK')	text/html	etag:%226b8c90811576c37e5d16b53a429c2930-ssl-df%22	https://htmx.org/essays/hateoas/	C:/websites/htmx/htmx.org/essays/hateoas/index.html	(from https://htmx.org/essays/)
19:44:26	32349/32349	U--M-Z	200	updated ('OK')	text/html	etag:%22d357064a6b286a282ecf7b0db8557fee-ssl-df%22	https://htmx.org/essays/how-did-rest-come-to-mean-the-opposite-of-rest/	C:/websites/htmx/htmx.org/essays/how-did-rest-come-to-mean-the-opposite-of-rest/index.html	(from https://htmx.org/essays/)
19:44:26	8033/8033	U--MCZ	200	updated ('OK')	text/html	etag:%22126129a45006963cd9bf2335b588eb15-ssl-df%22	https://htmx.org/posts/2020-5-15-kutty-0-0-1-is-released/	C:/websites/htmx/htmx.org/posts/2020-5-15-kutty-0-0-1-is-released/index.html	(from https://htmx.org/talk/)
19:44:27	21757/21757	U--MCZ	200	updated ('OK')	text/html	etag:%2225ae50a5846748a04b39957c3100c964-ssl-df%22	https://htmx.org/essays/two-approaches-to-decoupling/	C:/websites/htmx/htmx.org/essays/two-approaches-to-decoupling/index.html	(from https://htmx.org/essays/)
19:44:28	11525/11525	U--MCZ	200	updated ('OK')	text/html	etag:%226a46578e0c4a38cd68096c372a1cf0f7-ssl-df%22	https://htmx.org/essays/splitting-your-apis/	C:/websites/htmx/htmx.org/essays/splitting-your-apis/index.html	(from https://htmx.org/essays/)
19:44:28	16082/16082	U--MCZ	200	updated ('OK')	text/html	etag:%22604715da2219d2666e5a2f042cf6c817-ssl-df%22	https://htmx.org/essays/hypermedia-apis-vs-data-apis/	C:/websites/htmx/htmx.org/essays/hypermedia-apis-vs-data-apis/index.html	(from https://htmx.org/essays/)
19:44:29	20731/20731	U--MCZ	200	updated ('OK')	text/html	etag:%22723dd7e573579b20364abab4c5c69ea7-ssl-df%22	https://htmx.org/essays/hypermedia-clients/	C:/websites/htmx/htmx.org/essays/hypermedia-clients/index.html	(from https://htmx.org/essays/)
19:44:29	8319/8319	U--MCZ	200	updated ('OK')	text/html	etag:%22dd394a14c534532f328ceb8fd1a36d05-ssl-df%22	https://htmx.org/essays/rest-copypasta/	C:/websites/htmx/htmx.org/essays/rest-copypasta/index.html	(from https://htmx.org/essays/)
19:44:30	14672/14672	U--MCZ	200	updated ('OK')	text/html	etag:%22ab8afe01e9aedf6b49e02db8863a3388-ssl-df%22	https://htmx.org/essays/hypermedia-on-whatever-youd-like/	C:/websites/htmx/htmx.org/essays/hypermedia-on-whatever-youd-like/index.html	(from https://htmx.org/essays/)
19:44:30	22118/22118	U--MCZ	200	updated ('OK')	text/html	etag:%225a10fe0942ce50cb910a0f2ad5d4dff2-ssl-df%22	https://htmx.org/essays/when-to-use-hypermedia/	C:/websites/htmx/htmx.org/essays/when-to-use-hypermedia/index.html	(from https://htmx.org/essays/)
19:44:32	11382/11382	U--MCZ	200	updated ('OK')	text/html	etag:%22b4254390b218a97687e6fd292d7b8274-ssl-df%22	https://htmx.org/essays/spa-alternative/	C:/websites/htmx/htmx.org/essays/spa-alternative/index.html	(from https://htmx.org/essays/)
19:44:32	21736/21736	U--MCZ	200	updated ('OK')	text/html	etag:%22928f85a933199fac945f2824b7901c7b-ssl-df%22	https://htmx.org/essays/a-response-to-rich-harris/	C:/websites/htmx/htmx.org/essays/a-response-to-rich-harris/index.html	(from https://htmx.org/essays/)
19:44:32	18478/18478	U--M-Z	200	updated ('OK')	text/html	etag:%229f1a09ef00e693ad54fbda84c9b223d3-ssl-df%22	https://htmx.org/essays/template-fragments/	C:/websites/htmx/htmx.org/essays/template-fragments/index.html	(from https://htmx.org/essays/)
19:44:33	16399/16399	U--MCZ	200	updated ('OK')	text/html	etag:%22876292801a186ffa4399a3877a88e62e-ssl-df%22	https://htmx.org/essays/10-tips-for-ssr-hda-apps/	C:/websites/htmx/htmx.org/essays/10-tips-for-ssr-hda-apps/index.html	(from https://htmx.org/essays/)
19:44:33	29823/29823	U-----	200	untouched ('')	image/jpeg	etag:%22428fd47225def5e85aa3e25c7a008baf-ssl%22	https://htmx.org/img/createdwith.jpeg	C:/websites/htmx/htmx.org/img/createdwith.jpg	(from https://htmx.org/essays/)
19:44:33	247658/247658	U-----	200	untouched ('')	image/png	etag:%22d19d872ee39334b7709be7b6aadd0dc7-ssl%22	https://htmx.org/img/memes/original.png	C:/websites/htmx/htmx.org/img/memes/original.png	(from https://htmx.org/essays/)
19:44:33	87393/87393	U-----	200	untouched ('')	image/png	etag:%223ef1dacca5298734179905827302e848-ssl%22	https://htmx.org/img/memes/20yearold.png	C:/websites/htmx/htmx.org/img/memes/20yearold.png	(from https://htmx.org/essays/)
19:44:34	8684/8684	U--MCZ	200	updated ('OK')	text/html	etag:%22173f553b6a8351f93320a7be4204c1bc-ssl-df%22	https://htmx.org/essays/complexity-budget/	C:/websites/htmx/htmx.org/essays/complexity-budget/index.html	(from https://htmx.org/essays/)
19:44:34	20396/20396	U--MCZ	200	updated ('OK')	text/html	etag:%224c31dca89cbb5d9ed404d16bc3b1ff88-ssl-df%22	https://htmx.org/essays/view-transitions/	C:/websites/htmx/htmx.org/essays/view-transitions/index.html	(from https://htmx.org/essays/)
19:44:34	270108/270108	U-----	200	untouched ('')	image/png	etag:%227766c86e40fb3f3e9fa97457f9fc0ee1-ssl%22	https://htmx.org/img/memes/whowillwin.png	C:/websites/htmx/htmx.org/img/memes/whowillwin.png	(from https://htmx.org/essays/)
19:44:34	318460/318460	U-----	200	untouched ('')	image/png	etag:%229ed00b3396e51319ec2f2588a380e0be-ssl%22	https://htmx.org/img/memes/uarealldoingitwrong.png	C:/websites/htmx/htmx.org/img/memes/uarealldoingitwrong.png	(from https://htmx.org/essays/)
19:44:34	547543/547543	U-----	200	untouched ('')	image/png	etag:%22f74c865d0aa375ae8b97f67ac6fe6754-ssl%22	https://htmx.org/img/memes/restapi.png	C:/websites/htmx/htmx.org/img/memes/restapi.png	(from https://htmx.org/essays/)
19:44:35	935805/935805	U-----	200	untouched ('')	image/png	etag:%224d12375a0f4e33e50622387be3c82685-ssl%22	https://htmx.org/img/memes/istudiedhtml.png	C:/websites/htmx/htmx.org/img/memes/istudiedhtml.png	(from https://htmx.org/essays/)
19:44:35	420045/420045	U-----	200	untouched ('')	image/png	etag:%22100dca0ff906cab7db01552df921f521-ssl%22	https://htmx.org/img/memes/dontknowwhatclientsideroutingis.png	C:/websites/htmx/htmx.org/img/memes/dontknowwhatclientsideroutingis.png	(from https://htmx.org/essays/)
19:44:35	559094/559094	U-----	200	untouched ('')	image/png	etag:%2201ba9799bf6960ed66ed3ba2686d3c49-ssl%22	https://htmx.org/img/memes/htmlvsjson.png	C:/websites/htmx/htmx.org/img/memes/htmlvsjson.png	(from https://htmx.org/essays/)
19:44:35	171470/171470	U-----	200	untouched ('')	image/png	etag:%2243211e0081600b45ddc10f2554e55b6d-ssl%22	https://htmx.org/img/memes/nocap.png	C:/websites/htmx/htmx.org/img/memes/nocap.png	(from https://htmx.org/essays/)
19:44:36	329619/329619	U-----	200	untouched ('')	image/png	etag:%2297c8299dffe24b0a0330fff65c07da00-ssl%22	https://htmx.org/img/memes/ie11enjoyer.png	C:/websites/htmx/htmx.org/img/memes/ie11enjoyer.png	(from https://htmx.org/essays/)
19:44:36	515116/515116	U-----	200	untouched ('')	image/png	etag:%22c5a4b3dfc7de4a49578912d6769c2283-ssl%22	https://htmx.org/img/memes/hydration.png	C:/websites/htmx/htmx.org/img/memes/hydration.png	(from https://htmx.org/essays/)
19:44:36	225282/225282	U-----	200	untouched ('')	image/png	etag:%22fc53afab2f499b03747f215a8e6a5191-ssl%22	https://htmx.org/img/memes/viewsource.png	C:/websites/htmx/htmx.org/img/memes/viewsource.png	(from https://htmx.org/essays/)
19:44:36	427307/427307	U-----	200	untouched ('')	image/png	etag:%222655071139322d5aa997399062881576-ssl%22	https://htmx.org/img/memes/javascripthistory.png	C:/websites/htmx/htmx.org/img/memes/javascripthistory.png	(from https://htmx.org/essays/)
19:44:36	680659/680659	U-----	200	untouched ('')	image/png	etag:%22799df39cc11815a1fa30695eb828a48f-ssl%22	https://htmx.org/img/memes/bellcurve.png	C:/websites/htmx/htmx.org/img/memes/bellcurve.png	(from https://htmx.org/essays/)
19:44:37	691657/691657	U-----	200	untouched ('')	image/png	etag:%2215e2064bbcd87052ab2f400b2a98e575-ssl%22	https://htmx.org/img/memes/drakearchitecture.png	C:/websites/htmx/htmx.org/img/memes/drakearchitecture.png	(from https://htmx.org/essays/)
19:44:37	366342/366342	U-----	200	untouched ('')	image/png	etag:%2292795b446cebb955218f37cfd45264a5-ssl%22	https://htmx.org/img/memes/feelbad.png	C:/websites/htmx/htmx.org/img/memes/feelbad.png	(from https://htmx.org/essays/)
19:44:37	605483/605483	U-----	200	untouched ('')	image/png	etag:%22288021f848dbd48993de065b7fbfde81-ssl%22	https://htmx.org/img/memes/bellcurve2.png	C:/websites/htmx/htmx.org/img/memes/bellcurve2.png	(from https://htmx.org/essays/)
19:44:37	614276/614276	U-----	200	untouched ('')	image/png	etag:%220a7d8b4ef7b41541447730b42ab7d0bf-ssl%22	https://htmx.org/img/memes/normal.png	C:/websites/htmx/htmx.org/img/memes/normal.png	(from https://htmx.org/essays/)
19:44:38	778324/778324	U-----	200	untouched ('')	image/png	etag:%2207645b46d71cacbdd6b0ce40d9a1159e-ssl%22	https://htmx.org/img/memes/frontenddevs.png	C:/websites/htmx/htmx.org/img/memes/frontenddevs.png	(from https://htmx.org/essays/)
19:44:38	400933/400933	U-----	200	untouched ('')	image/png	etag:%220143592a485e524070a4b3af5e5bd4b6-ssl%22	https://htmx.org/img/memes/drakememes.png	C:/websites/htmx/htmx.org/img/memes/drakememes.png	(from https://htmx.org/essays/)
19:44:38	65889/65889	U-----	200	untouched ('')	image/jpeg	etag:%226b68826e0a5580279aa647f197adc13c-ssl%22	https://htmx.org/img/memes/fullstack.jpg	C:/websites/htmx/htmx.org/img/memes/fullstack.jpg	(from https://htmx.org/essays/)
19:44:38	825921/825921	U-----	200	untouched ('')	image/png	etag:%2249d9f9b4ed1d27bcf29350385cd7c1b5-ssl%22	https://htmx.org/img/memes/htmxanddjango.png	C:/websites/htmx/htmx.org/img/memes/htmxanddjango.png	(from https://htmx.org/essays/)
19:44:38	2480/2480	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%22ddf5292e5a46a250f9ebbb930bf5c1ab-ssl-df%22	https://htmx.org/attributes/hx-boost	C:/websites/htmx/htmx.org/attributes/hx-boost.39.delayed	(from https://htmx.org/attributes/hx-push-url/)
19:44:39	1043515/1043515	U-----	200	untouched ('')	image/png	etag:%22e9eeb0413a2d6a23f3c9051471113231-ssl%22	https://htmx.org/img/memes/aye.png	C:/websites/htmx/htmx.org/img/memes/aye.png	(from https://htmx.org/essays/)
19:44:39	1733688/1733688	U-----	200	untouched ('')	image/png	etag:%223164155891b6e28c16f72315957a3f47-ssl%22	https://htmx.org/img/memes/extinction.png	C:/websites/htmx/htmx.org/img/memes/extinction.png	(from https://htmx.org/essays/)
19:44:40	5165/5165	U--MCZ	200	updated ('OK')	text/html	etag:%22ba58be938ee909d08d8e59235b131fb4-ssl-df%22	https://htmx.org/extensions/ajax-header/	C:/websites/htmx/htmx.org/extensions/ajax-header/index.html	(from https://htmx.org/extensions/)
19:44:40	5098/5098	U--MCZ	200	updated ('OK')	text/html	etag:%222c89a44a77893443e4542acabce10474-ssl-df%22	https://htmx.org/extensions/debug/	C:/websites/htmx/htmx.org/extensions/debug/index.html	(from https://htmx.org/extensions/)
19:44:40	6726/6726	U--MCZ	200	updated ('OK')	text/html	etag:%22f8cb2f648721f0e2366f23b968170b0c-ssl-df%22	https://htmx.org/extensions/disable-element/	C:/websites/htmx/htmx.org/extensions/disable-element/index.html	(from https://htmx.org/extensions/)
19:44:41	6827/6827	U--MCZ	200	updated ('OK')	text/html	etag:%229f1ee46515f0ea2519ac2ada59144efd-ssl-df%22	https://htmx.org/extensions/event-header/	C:/websites/htmx/htmx.org/extensions/event-header/index.html	(from https://htmx.org/extensions/)
19:44:41	14272/14272	U--MCZ	200	updated ('OK')	text/html	etag:%22b0dea5824586bf978cc88feadb759a6c-ssl-df%22	https://htmx.org/extensions/head-support/	C:/websites/htmx/htmx.org/extensions/head-support/index.html	(from https://htmx.org/extensions/)
19:44:42	5663/5663	U--MCZ	200	updated ('OK')	text/html	etag:%221ee39218a60669cb59dd6eb44d823dce-ssl-df%22	https://htmx.org/extensions/include-vals/	C:/websites/htmx/htmx.org/extensions/include-vals/index.html	(from https://htmx.org/extensions/)
19:44:42	15814/15814	U--MCZ	200	updated ('OK')	text/html	etag:%22ca85cb7cdbd1e731ca1c452ad8abf93a-ssl-df%22	https://htmx.org/extensions/loading-states/	C:/websites/htmx/htmx.org/extensions/loading-states/index.html	(from https://htmx.org/extensions/)
19:44:43	5555/5555	U--MCZ	200	updated ('OK')	text/html	etag:%22a5fd9a7a35a2313284ec4b5106473c59-ssl-df%22	https://htmx.org/extensions/method-override/	C:/websites/htmx/htmx.org/extensions/method-override/index.html	(from https://htmx.org/extensions/)
19:44:44	18091/18091	U--MCZ	200	updated ('OK')	text/html	etag:%22fa0a133cc2904b7deaca9a34b4973184-ssl-df%22	https://htmx.org/extensions/preload/	C:/websites/htmx/htmx.org/extensions/preload/index.html	(from https://htmx.org/extensions/)
19:44:46	5386/5386	U--MCZ	200	updated ('OK')	text/html	etag:%22077d9d03dea28dd3e90bea6157dffeb4-ssl-df%22	https://htmx.org/extensions/remove-me/	C:/websites/htmx/htmx.org/extensions/remove-me/index.html	(from https://htmx.org/extensions/)
19:44:46	5906/5906	U--MCZ	200	updated ('OK')	text/html	etag:%22a39e8b76b9f41cc6d4df643fb721005c-ssl-df%22	https://htmx.org/extensions/restored/	C:/websites/htmx/htmx.org/extensions/restored/index.html	(from https://htmx.org/extensions/)
19:44:46	13068/13068	U--MCZ	200	updated ('OK')	text/html	etag:%22eac118d5d6822739fd6c8758793eaf17-ssl-df%22	https://htmx.org/extensions/response-targets/	C:/websites/htmx/htmx.org/extensions/response-targets/index.html	(from https://htmx.org/extensions/)
19:44:47	5927/5927	U--M-Z	200	updated ('OK')	application/javascript	etag:%226b52caa0985372eb787100138cc057d4-ssl-df%22	https://htmx.org/js/demo.js	C:/websites/htmx/htmx.org/js/demo.js	(from https://htmx.org/examples/active-search/)
19:45:17	2320/2320	U--M-Z	200	updated ('OK')	image/svg+xml	etag:%221d1afd17c28dd9df55a36e9afb11a56f-ssl-df%22	https://htmx.org/img/bars.svg	C:/websites/htmx/htmx.org/img/bars.svg	(from https://htmx.org/examples/active-search/)
19:45:18	68/68	---M--	404	error ('Not%20Found')	text/html	etag:1587789645-ssl	https://htmx.org/contacts/?page=${page%20+%201}	C:/websites/htmx/htmx.org/contacts/index8199.html	(from https://htmx.org/examples/click-to-load/)
19:45:20	255088/255088	U--M-Z	200	updated ('OK')	text/css	etag:%226499eed0-6b45%22	https://cdnjs.cloudflare.com/ajax/libs/uikit/3.5.9/css/uikit-core.min.css	C:/websites/htmx/cdnjs.cloudflare.com/ajax/libs/uikit/3.5.9/css/uikit-core.min.css	(from https://htmx.org/examples/modal-uikit/)
19:45:21	160302/160302	U--M-Z	200	updated ('OK')	text/css	etag:%226499e7b4-5ce3%22	https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/4.5.2/css/bootstrap.min.css	C:/websites/htmx/cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/4.5.2/css/bootstrap.min.css	(from https://htmx.org/examples/modal-bootstrap/)
19:45:21	44136/44136	U-----	200	untouched ('')	application/javascript	etag:W/%22ac68-r6weqpeow1oiVRxzil/Bucd3U5Q%22	https://cdn.jsdelivr.net/npm/sortablejs@latest/Sortable.min.js	C:/websites/htmx/cdn.jsdelivr.net/npm/sortablejs@latest/Sortable.min.js	(from https://htmx.org/examples/sortable/)
19:45:21	2525885/2525885	U-----	200	untouched ('')	application/javascript	etag:%22268abd-142aIGzZSknJvvKjAbGR27Qbfp8%22	https://unpkg.com/sinon@9.0.2/pkg/sinon.js	C:/websites/htmx/unpkg.com/sinon@9.0.2/pkg/sinon.js	(from https://htmx.org/examples/active-search/)
19:45:21	5942/5942	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%224c31dca89cbb5d9ed404d16bc3b1ff88-ssl-df%22	https://htmx.org/essays/view-transitions	C:/websites/htmx/htmx.org/essays/view-transitions.3d.delayed	(from https://htmx.org/posts/2023-04-11-htmx-1-9-0-is-released/)
19:45:21	4240/4240	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%225b679831d4eb9755730e096069f636c7-ssl-df%22	https://htmx.org/attributes/hx-trigger	C:/websites/htmx/htmx.org/attributes/hx-trigger.3e.delayed	(from https://htmx.org/posts/2023-04-11-htmx-1-9-0-is-released/)
19:45:23	27782/27782	---MC-	301	error ('Moved%20Permanently')	text/html	etag:%228592614a70bba3bf5f74029f55467a5f-ssl-df%22	https://htmx.org/docs	C:/websites/htmx/htmx.org/docs.3f.delayed	(from https://htmx.org/posts/2023-04-11-htmx-1-9-0-is-released/)
19:45:23	0/-1	---M--	301	error ('')			https://htmx.org/discord	C:/websites/htmx/htmx.org/discord.40.delayed	(from https://htmx.org/posts/2020-11-24-htmx-1-0-0-is-released/)
